gene_name,entry_name
AKR1A1,V9GYG2_HUMAN
BTD,BTD_HUMAN
BTD,A0A2R8Y5J9_HUMAN
BTD,A0A5F9ZH80_HUMAN
BTD,C9JSN9_HUMAN
BTD,A0A5F9ZHF5_HUMAN
BTD,A0A5F9ZHE9_HUMAN
BTD,L0R6D3_HUMAN
BTD,A0A5F9ZH15_HUMAN
BTD,A0A5F9ZHR1_HUMAN
BTD,A0AAQ5BGS3_HUMAN
BTD,A0A5F9ZH57_HUMAN
BTD,A0A5F9ZH97_HUMAN
GSTT1,GSTT1_HUMAN
GSTT1,A0A0G2JRN4_HUMAN
GSTT1,A0A0G2JRJ5_HUMAN
GSTT1,A0A0G2JMS2_HUMAN
GSTT1,A0A0G2JQM0_HUMAN
GSTT1,A0A0G2JQD8_HUMAN
GSTT1,Q4W252_HUMAN
GSTT1,Q4W251_HUMAN
GSTT1,A0A1B0GXB6_HUMAN
GSTT1,A0A0G2JQD2_HUMAN
GSTT1,A0A0G2JRG0_HUMAN
GSTT1,Q4GZS9_HUMAN
GSTT1,A0A0G2JRQ5_HUMAN
ELOVL6,ELOV6_HUMAN
ELOVL6,D6RCU0_HUMAN
ELOVL6,D6RBP4_HUMAN
ELOVL6,D6RHI2_HUMAN
SPTLC1,SPTC1_HUMAN
SPTLC1,A0A8I5KWE0_HUMAN
SPTLC1,A0A8I5QJP4_HUMAN
SPTLC1,A0A2R8Y763_HUMAN
SPTLC1,A0A8I5KUM4_HUMAN
SPTLC1,A0A2R8Y6A2_HUMAN
SPTLC1,Q6NUL7_HUMAN
SPTLC1,L8E7V1_HUMAN
SPTLC1,A0A2R8Y4S0_HUMAN
SPTLC1,A0A8I5QKQ8_HUMAN
ALDH5A1,SSDH_HUMAN
ALDH5A1,Q8N3W7_HUMAN
ALDH5A1,A0A5F9ZH98_HUMAN
ALDH5A1,X5DNC0_HUMAN
ALDH5A1,A0A5F9ZI23_HUMAN
ALDH5A1,C9J8Q5_HUMAN
ALDH5A1,X5DQN2_HUMAN
ALDH5A1,A0A5F9ZH05_HUMAN
ALDH5A1,X5D299_HUMAN
ALDH5A1,X5D8T4_HUMAN
NFS1,NFS1_HUMAN
NFS1,Q5QP19_HUMAN
NFS1,Q8WV90_HUMAN
NFS1,F2Z2E7_HUMAN
NFS1,F8WB23_HUMAN
NFS1,F8WER8_HUMAN
NFS1,A2A2M1_HUMAN
UGT1A4,UD14_HUMAN
UGT1A4,B8K2F4_HUMAN
UGT1A4,B8K2E8_HUMAN
UGT1A4,B8K2F1_HUMAN
UGT1A4,A3KME6_HUMAN
UGT1A4,Q0VAJ1_HUMAN
UGT1A4,B8K2F8_HUMAN
UGT1A4,A9UKD8_HUMAN
UGT1A4,Q8WX87_HUMAN
UGT1A4,B8K2E9_HUMAN
UGT1A4,A9UKD9_HUMAN
UGT1A4,A9UKD7_HUMAN
UGT1A4,Q8WX86_HUMAN
UGT1A4,Q8WX88_HUMAN
PIGY,PIGY_HUMAN
NME3,NDK3_HUMAN
NME3,H3BPD9_HUMAN
NME3,H3BPR2_HUMAN
NME3,H3BMQ7_HUMAN
NME3,H3BRA8_HUMAN
TYMS,TYSY_HUMAN
TYMS,Q53Y97_HUMAN
GPD2,GPDM_HUMAN
GPD2,F5GYK7_HUMAN
GPD2,E9PDK4_HUMAN
GPD2,A0A0S2Z3S0_HUMAN
GPD2,E7EM56_HUMAN
GPD2,Q53RD0_HUMAN
GPD2,Q53T76_HUMAN
AMY1C,AMY1C_HUMAN
AMY1C,A0A804HHZ3_HUMAN
ENO2,ENOG_HUMAN
ENO2,Q6FHV6_HUMAN
ENO2,F5H1C3_HUMAN
ENO2,U3KQQ1_HUMAN
ENO2,U3KQP4_HUMAN
ENO2,F5H0C8_HUMAN
CYP2A13,CP2AD_HUMAN
UGT1A9,UD19_HUMAN
UGT1A9,Q53E75_HUMAN
UGT1A9,Q5DSZ5_HUMAN
UGT1A9,Q4R0Z7_HUMAN
UGT1A9,A9UKF4_HUMAN
UGT1A9,Q330M4_HUMAN
UGT1A9,Q4R0Z6_HUMAN
UGT1A9,A9UKF7_HUMAN
CTH,CGL_HUMAN
GAPDH,G3P_HUMAN
GAPDH,Q0QET7_HUMAN
GAPDH,E7EUT5_HUMAN
DPYD,DPYD_HUMAN
ITPK1,ITPK1_HUMAN
ITPK1,G3V4M9_HUMAN
ITPK1,G3V3C0_HUMAN
ITPK1,G3V5A3_HUMAN
ITPK1,G3V588_HUMAN
ITPK1,Q8N3Y0_HUMAN
UGT2B7,UD2B7_HUMAN
UGT2B7,Q99912_HUMAN
UGT2B7,A0A087X084_HUMAN
UGT2B7,Q9HCT7_HUMAN
UGT2B7,E9PBP8_HUMAN
UGT2B7,D6RH08_HUMAN
UGT2B7,Q5QKR3_HUMAN
PIK3C3,PK3C3_HUMAN
PIK3C3,K7EIV6_HUMAN
PIK3C3,K7ENH3_HUMAN
PIK3C3,K7EKH3_HUMAN
PIK3C3,A0A0B4J2B1_HUMAN
PIK3C3,A8MYT4_HUMAN
PIK3C3,M0R386_HUMAN
PIK3C3,M0R308_HUMAN
POLG,DPOG1_HUMAN
POLG,E5KNU5_HUMAN
POLG,A0A1B0GUT0_HUMAN
POLG,Q2V8Y0_HUMAN
POLG,A0A3G6VDX4_HUMAN
POLG,A0A3G6VDX0_HUMAN
POLG,A0A0K2FPC8_HUMAN
POLG,A0A590UJP1_HUMAN
POLG,A0A1B0GV99_HUMAN
POLG,H0YCV2_HUMAN
POLG,A0A1B0GTQ6_HUMAN
POLG,A0A1B0GV78_HUMAN
POLG,Q2V8X9_HUMAN
POLG,A0A0K2FQ90_HUMAN
POLG,H0YDF1_HUMAN
POLG,A0A3G6VDW8_HUMAN
POLG,A0A1B0GVT8_HUMAN
POLG,A0A0K2FQ02_HUMAN
POLG,H0YD36_HUMAN
POLG,A0A0K2FPC3_HUMAN
POLG,H0YCD2_HUMAN
POLG,A0A0K2FP50_HUMAN
POLG,A0A0D9SFM1_HUMAN
POLG,A0A1B0GTU7_HUMAN
POLG,Q6JLA7_HUMAN
POLG,H0YE43_HUMAN
POLG,A0A3G6VDX6_HUMAN
POLG,A0A1B0GW33_HUMAN
POLG,A0A3G6VDY0_HUMAN
POLG,A0A590UK63_HUMAN
OXCT2,SCOT2_HUMAN
OXCT2,Q6INA3_HUMAN
ADSL,PUR8_HUMAN
ADSL,B4DEP1_HUMAN
ADSL,A0A096LP72_HUMAN
ADSL,A0A096LP92_HUMAN
ADSL,X5D8S6_HUMAN
ADSL,A0A1B0GTJ7_HUMAN
ADSL,A0A1B0GWJ0_HUMAN
ADSL,X5D7V4_HUMAN
ADSL,X5D2Z4_HUMAN
ADSL,A0A096LP76_HUMAN
ADSL,A0A7P0T8E4_HUMAN
ADSL,A0A1B0GTG9_HUMAN
ADSL,A0A7P0T9A7_HUMAN
ADSL,A0A096LPA2_HUMAN
ADSL,A0A7P0Z472_HUMAN
ADSL,A0A096LNY4_HUMAN
ADSL,A0A096LNT0_HUMAN
ADSL,A0A1B0GWF8_HUMAN
ADSL,X5D7W4_HUMAN
ADSL,A0A0A6YY92_HUMAN
ADSL,V9GY96_HUMAN
ADSL,X5DP48_HUMAN
ADSL,A0A096LNY6_HUMAN
ADSL,A0A096LNY5_HUMAN
SGPL1,SGPL1_HUMAN
SGPL1,A0A8V8TN35_HUMAN
SGPL1,A0A8V8TN38_HUMAN
SGPL1,A0A8V8TLU3_HUMAN
SGPL1,H7BXL7_HUMAN
SGPL1,A0A8V8TLB6_HUMAN
SGPL1,A0A8V8TLU8_HUMAN
GCNT3,GCNT3_HUMAN
GCNT3,H0YMW7_HUMAN
GCNT3,H0YM40_HUMAN
GCNT3,H0YNA3_HUMAN
A4GALT,A4GAT_HUMAN
A4GALT,Q540I6_HUMAN
A4GALT,Q5D079_HUMAN
A4GALT,Q7Z2I1_HUMAN
A4GALT,F2VPV5_HUMAN
A4GALT,A0A0S2Z5J1_HUMAN
A4GALT,Q7Z7C2_HUMAN
A4GALT,R4X5Z8_HUMAN
A4GALT,Q6RJW1_HUMAN
A4GALT,A0A0S2Z671_HUMAN
A4GALT,Q6RJV9_HUMAN
A4GALT,Q6RJV6_HUMAN
A4GALT,S6CPX2_HUMAN
A4GALT,S6CQT5_HUMAN
A4GALT,Q7Z7C4_HUMAN
A4GALT,Q7Z7C5_HUMAN
A4GALT,S6CRD2_HUMAN
A4GALT,F2VPV4_HUMAN
A4GALT,Q7Z7C6_HUMAN
A4GALT,Q7Z7C3_HUMAN
A4GALT,Q6RJV8_HUMAN
A4GALT,A0A192ZI69_HUMAN
A4GALT,Q540I5_HUMAN
A4GALT,M1KVK7_HUMAN
A4GALT,Q6RJW0_HUMAN
A4GALT,B0L3P7_HUMAN
A4GALT,S6CQ09_HUMAN
A4GALT,B0L3P6_HUMAN
A4GALT,Q6RJV7_HUMAN
PRDX6,PRDX6_HUMAN
B3GNT6,B3GN6_HUMAN
B3GNT6,E9PJ79_HUMAN
LIPT2,LIPT2_HUMAN
LIPT2,H0YC96_HUMAN
LIPT2,H0YD50_HUMAN
CYP2J2,CP2J2_HUMAN
CYP2J2,A0A3B3IT99_HUMAN
CYP2J2,Q96RX4_HUMAN
CYP2J2,A0A3B3IU95_HUMAN
CYP2J2,Q9UN91_HUMAN
CYP2J2,A0A3B3ITF2_HUMAN
L2HGDH,L2HDH_HUMAN
L2HGDH,G3V3E2_HUMAN
L2HGDH,G3V5S1_HUMAN
L2HGDH,C9JVN9_HUMAN
L2HGDH,G3V272_HUMAN
BHMT,BHMT1_HUMAN
BHMT,E5RJH0_HUMAN
SAT2,SAT2_HUMAN
SAT2,I3L2W7_HUMAN
SAT2,Q502X4_HUMAN
SAT2,I3L0W4_HUMAN
ACAA1,THIK_HUMAN
ACAA1,F2Z3P7_HUMAN
ACAA1,B4DVF4_HUMAN
ACAA1,A0A024R2M6_HUMAN
ACAA1,F2Z2Q6_HUMAN
ACAA1,H7C131_HUMAN
ACAA1,C9JDE9_HUMAN
ACAA1,H0Y4D4_HUMAN
PDE2A,PDE2A_HUMAN
PDE2A,F5H2R8_HUMAN
PDE2A,F5H3Z7_HUMAN
PDE2A,F5H130_HUMAN
PDE2A,F5H1D7_HUMAN
PDE2A,C9JPD5_HUMAN
PDE2A,F5H2V7_HUMAN
PDE2A,Q8IW54_HUMAN
PDE2A,H7C009_HUMAN
PDE2A,H0YGL2_HUMAN
PDE2A,F5H143_HUMAN
PDE2A,L8E8Y0_HUMAN
PDE2A,E9PEF1_HUMAN
PDE2A,F5H2Z0_HUMAN
PDE2A,F5GXX2_HUMAN
PDE2A,H0YG13_HUMAN
PDE2A,H0YFL1_HUMAN
PDE2A,F5H5P8_HUMAN
CYP46A1,CP46A_HUMAN
CYP46A1,G3V366_HUMAN
CYP46A1,H0YJU5_HUMAN
CYP46A1,H0YJI0_HUMAN
MGAM,MGA_HUMAN
MGAM,A0A0J9YX77_HUMAN
MGAM,Q8TE25_HUMAN
MGAM,E9PEQ5_HUMAN
MGAM,A0A0J9YVZ3_HUMAN
MGAM,E7EW87_HUMAN
MGAM,Q8TE24_HUMAN
ST3GAL1,SIA4A_HUMAN
ST3GAL1,E5RHV6_HUMAN
ST3GAL1,E5RGL4_HUMAN
ST3GAL1,E5RGI3_HUMAN
ST3GAL1,E5RH34_HUMAN
ST3GAL1,E5RG72_HUMAN
PLA2G4A,PA24A_HUMAN
PLA2G4A,Q14064_HUMAN
PLA2G4A,W0FXB0_HUMAN
HLCS,BPL1_HUMAN
HLCS,A0A0C4DG27_HUMAN
HLCS,A0A8C8QSB1_HUMAN
HLCS,A0A6Q8PFK4_HUMAN
HLCS,C9JCQ9_HUMAN
GPLD1,PHLD_HUMAN
GOT2,AATM_HUMAN
GOT2,H3BRE7_HUMAN
ME2,MAOM_HUMAN
ME2,A0A1W2PRY9_HUMAN
ME2,A0A1W2PQF8_HUMAN
ME2,A0A1W2PPH1_HUMAN
ME2,A0A1W2PQT3_HUMAN
ME2,A0A1W2PQH3_HUMAN
ME2,A0A1W2PRS2_HUMAN
ME2,A0A1W2PQY8_HUMAN
ME2,A0A1W2PRH1_HUMAN
ME2,A0A1W2PPY2_HUMAN
ME2,A0A1W2PQH4_HUMAN
ME2,A0A1W2PQ37_HUMAN
ME2,A0A1W2PR68_HUMAN
ME2,O15200_HUMAN
UPP2,UPP2_HUMAN
UPP2,A0AAQ5BIC7_HUMAN
UPP2,A0A0S2Z639_HUMAN
UPP2,A0A0S2Z698_HUMAN
UPP2,A0A0S2Z634_HUMAN
UPP2,A0A0S2Z6U5_HUMAN
TXNDC12,TXD12_HUMAN
TXNDC12,V9GYV4_HUMAN
TXNDC12,V9GY50_HUMAN
SPR,SPRE_HUMAN
SPR,Q9UEC5_HUMAN
SPR,A0AAQ5BGS4_HUMAN
SPR,A0AAQ5BGR8_HUMAN
CARS2,SYCM_HUMAN
CARS2,F5H623_HUMAN
CARS2,A0A087WWV1_HUMAN
CARS2,H0YGF2_HUMAN
CARS2,H0YFV1_HUMAN
CARS2,F5H579_HUMAN
CARS2,H0YFF0_HUMAN
SCLY,SCLY_HUMAN
SCLY,B4DDP9_HUMAN
SCLY,H7C2H3_HUMAN
SCLY,H7C277_HUMAN
SCLY,L8E8S1_HUMAN
SCLY,H7C4A1_HUMAN
SCLY,F8WBU3_HUMAN
SCLY,C9JNL5_HUMAN
SCLY,F8WCL3_HUMAN
SCLY,H7C280_HUMAN
SCLY,A0A0A0MQU4_HUMAN
SCLY,H7C3V9_HUMAN
SCLY,H7C1N7_HUMAN
SCLY,H7C2M1_HUMAN
MBOAT1,MBOA1_HUMAN
MTFMT,FMT_HUMAN
MTFMT,H3BTN9_HUMAN
MTMR1,MTMR1_HUMAN
MTMR1,B7Z3D5_HUMAN
MTMR1,Q8NEC6_HUMAN
MTMR1,F8W764_HUMAN
MTMR1,E9PIH9_HUMAN
MTMR1,H7C406_HUMAN
MTMR1,H0YDX3_HUMAN
MTMR1,F8WA39_HUMAN
MTMR1,E9PPP8_HUMAN
MTMR1,H7BZJ1_HUMAN
MTMR1,F8W8S8_HUMAN
NAT1,ARY1_HUMAN
NAT1,Q400J6_HUMAN
NAT1,Q400I9_HUMAN
NAT1,F5H5R8_HUMAN
NAT1,Q6U7I7_HUMAN
NAT1,Q5C8V2_HUMAN
NAT1,Q9HAQ5_HUMAN
PC,PYC_HUMAN
PC,L8E6S8_HUMAN
PC,A0A494C0T2_HUMAN
PC,A0A494C016_HUMAN
PC,E9PRE7_HUMAN
PC,A0A494C101_HUMAN
PC,A0A494BZT5_HUMAN
UGT1A6,UD16_HUMAN
UGT1A6,B5MCT4_HUMAN
UGT1A6,Q5DSZ8_HUMAN
UGT1A6,Q8WUQ4_HUMAN
UGT1A6,H7C5F8_HUMAN
UGT1A6,C9JMY5_HUMAN
PLA2G2D,PA2GD_HUMAN
PFAS,PUR4_HUMAN
PFAS,B4DJ26_HUMAN
PFAS,A8K8N7_HUMAN
PFAS,J3QSG0_HUMAN
PFAS,Q9BR56_HUMAN
PFAS,J3QSH6_HUMAN
PFAS,J3KTQ5_HUMAN
PFAS,J3KT98_HUMAN
PFAS,J3QL39_HUMAN
PFAS,J3KTL4_HUMAN
PFAS,Q6P4B4_HUMAN
PFAS,H0YGH1_HUMAN
GSTA1,GSTA1_HUMAN
GALNT4,GALT4_HUMAN
GALNT4,L8EA58_HUMAN
OGDH,ODO1_HUMAN
OGDH,A5XEI1_HUMAN
OGDH,A5XEI0_HUMAN
OGDH,A2VCT3_HUMAN
OGDH,E9PCR7_HUMAN
OGDH,E9PDF2_HUMAN
OGDH,E9PFG7_HUMAN
OGDH,C9J4G7_HUMAN
OGDH,A2VCT2_HUMAN
ST3GAL4,SIA4C_HUMAN
ST3GAL4,E9PN64_HUMAN
ST3GAL4,A0A7P0RGI5_HUMAN
ST3GAL4,A0A7I2V5F3_HUMAN
ST3GAL4,E9PNJ9_HUMAN
ST3GAL4,A0A7I2V4V4_HUMAN
ST3GAL4,A0A7I2V2H5_HUMAN
ST3GAL4,E9PQZ2_HUMAN
ST3GAL4,E9PPJ6_HUMAN
ST3GAL4,E9PKJ2_HUMAN
ST3GAL4,A0A7I2V4R4_HUMAN
ST3GAL4,E9PMC7_HUMAN
ST3GAL4,A0A7I2V4F4_HUMAN
TPMT,TPMT_HUMAN
TPMT,Q9BS45_HUMAN
DDO,OXDD_HUMAN
DDO,F2Z2E0_HUMAN
NNMT,NNMT_HUMAN
NNMT,B0YJ53_HUMAN
AOX1,AOXA_HUMAN
AOX1,C9J244_HUMAN
AOX1,A0A286LWX1_HUMAN
AOX1,H7BXF7_HUMAN
AOX1,H7C3Q1_HUMAN
PIGB,PIGB_HUMAN
PIGB,H3BRK6_HUMAN
PIGB,H3BNW7_HUMAN
PIGB,H3BS45_HUMAN
PIGB,F5H1S1_HUMAN
PIGB,H3BQU3_HUMAN
KMT5B,KMT5B_HUMAN
KMT5B,A0A8V8TR96_HUMAN
KMT5B,F8WFA4_HUMAN
KMT5B,A0A8V8TQY7_HUMAN
KMT5B,B5MCB3_HUMAN
KMT5B,C9JFG1_HUMAN
KMT5B,B7WNX0_HUMAN
KMT5B,A0A8V8TPR6_HUMAN
KMT5B,A0A8V8TQB9_HUMAN
KMT5B,C9J6S5_HUMAN
KMT5B,H7BXP2_HUMAN
KMT5B,C9JP58_HUMAN
KMT5B,A0A8V8TQA0_HUMAN
COQ5,COQ5_HUMAN
COQ5,B4DP72_HUMAN
COQ5,F8VVD5_HUMAN
COQ5,F8VVX6_HUMAN
COQ5,F8VP53_HUMAN
COQ5,F8VVW7_HUMAN
SRD5A3,SR5A3_HUMAN
SRD5A3,A0A7I2V5I5_HUMAN
SRD5A3,H0Y9P9_HUMAN
SRD5A3,A0A7P0TBH6_HUMAN
ENO3,ENOB_HUMAN
ENO3,E5RI09_HUMAN
ENO3,E5RGZ4_HUMAN
ENO3,E5RJH5_HUMAN
ENO3,E5RG95_HUMAN
ENO3,K7EPM1_HUMAN
ENO3,K7EKN2_HUMAN
ENO3,K7EP84_HUMAN
SRM,SPEE_HUMAN
SRM,K7ESL0_HUMAN
SRM,K7EQ47_HUMAN
SRM,K7EKM4_HUMAN
SRM,K7EL89_HUMAN
SGMS2,SMS2_HUMAN
SGMS2,E5RGG5_HUMAN
SGMS2,E5RJ63_HUMAN
SGMS2,E5RJU3_HUMAN
ACSM5,ACSM5_HUMAN
ACSM5,I3L536_HUMAN
ACSM5,A0A087WTR4_HUMAN
DHFR,DYR_HUMAN
DHFR,B4DM58_HUMAN
SCP2,SCP2_HUMAN
SCP2,L0R5C7_HUMAN
SCP2,E9PLD1_HUMAN
SCP2,H0YD06_HUMAN
SCP2,H0YCB0_HUMAN
SCP2,H0YF61_HUMAN
SCP2,H0YEU8_HUMAN
ALG11,ALG11_HUMAN
ALG11,A0A7P0T8B1_HUMAN
ALG11,A0A7P0T8Y4_HUMAN
ALG11,A0A3B3ISP7_HUMAN
ALG11,A0A7P0T9G5_HUMAN
ALG11,A0A7P0Z4B5_HUMAN
ALG11,Q5TAP0_HUMAN
ALG11,A0A087WYL8_HUMAN
ALG11,A0A3B3ISU2_HUMAN
ALG11,A0A3B3IS90_HUMAN
UGDH,UGDH_HUMAN
UGDH,E9PBD2_HUMAN
UGDH,L8E902_HUMAN
UGDH,E7EV97_HUMAN
UGDH,D6RHF4_HUMAN
UGDH,E7ETF4_HUMAN
UGDH,E7ER83_HUMAN
UGDH,E7ER95_HUMAN
DEGS1,DEGS1_HUMAN
DEGS1,E7EMA0_HUMAN
UGT2A1,UD2A1_HUMAN
UGT2A1,A0A140T9Z0_HUMAN
UGT2A1,D6RFW5_HUMAN
UGT2A1,D6RHF3_HUMAN
IPPK,IPPK_HUMAN
IPPK,X6R9A6_HUMAN
AARS2,SYAM_HUMAN
AARS2,A2VCL8_HUMAN
NEU2,NEUR2_HUMAN
UGT1A10,UD110_HUMAN
UGT1A10,Q5DT02_HUMAN
GGT5,GGT5_HUMAN
GGT5,H7C1X2_HUMAN
GGT5,C9JU68_HUMAN
GSTA3,GSTA3_HUMAN
GSTA3,Q5JW85_HUMAN
GSTA3,Q5JW84_HUMAN
ALDH18A1,P5CS_HUMAN
ALDH18A1,A0A2Z4QJH0_HUMAN
ALDH18A1,A0A2Z4QJC8_HUMAN
ALDH18A1,A0A2Z4QJG5_HUMAN
GPAT3,GPAT3_HUMAN
EARS2,SYEM_HUMAN
EARS2,H3BPY3_HUMAN
EARS2,H3BQP8_HUMAN
EARS2,H3BTB7_HUMAN
EARS2,I3L166_HUMAN
EARS2,H3BQI0_HUMAN
IDH3B,IDH3B_HUMAN
IDH3B,A0A087WZN1_HUMAN
IDH3B,L0R875_HUMAN
IDH3B,A0A087X2E5_HUMAN
IDH3B,A0A0D9SG66_HUMAN
IDH3B,A0A0D9SET9_HUMAN
GCK,HXK4_HUMAN
GCK,M4PS83_HUMAN
GCK,Q53Y25_HUMAN
GCK,M4Q005_HUMAN
GCK,H7BXV0_HUMAN
GCK,M4PT45_HUMAN
GCK,L0HBA3_HUMAN
GCK,M4PPI9_HUMAN
GCK,C9JQD1_HUMAN
GCK,M4PS76_HUMAN
GCK,M4PPE1_HUMAN
GCK,M4PS72_HUMAN
GCK,M4Q009_HUMAN
GCK,A7LFL1_HUMAN
GCK,A0A8C8PZE6_HUMAN
GCK,M4Q000_HUMAN
GCK,A0A5F9ZHE0_HUMAN
GCK,A0A5F9ZGW4_HUMAN
GCK,M4PPI4_HUMAN
GCK,A0A8C8KJG0_HUMAN
GCK,M4PPE6_HUMAN
PDE6G,CNRG_HUMAN
GMPPB,GMPPB_HUMAN
GMPPB,A0A7I2V691_HUMAN
GMPPB,A0A7I2V2Y5_HUMAN
GMPPB,A0A7I2V4B5_HUMAN
GMPPB,A0A7I2YQI5_HUMAN
AMT,GCST_HUMAN
AMT,B3KTU4_HUMAN
AMT,C9JXJ4_HUMAN
AMT,H0Y695_HUMAN
AMT,A0A1B0GUK9_HUMAN
AMT,A0A1B0GTM2_HUMAN
AMT,A0A1B0GWC4_HUMAN
AMT,A0A1B0GTB6_HUMAN
AMT,A0A1B0GTA8_HUMAN
AMT,Q49A62_HUMAN
AMT,A0A1B0GUU7_HUMAN
AMT,A0A1B0GV07_HUMAN
AMT,A0A1B0GVD0_HUMAN
AMT,A0A1B0GVP5_HUMAN
AMT,A0A1B0GTV8_HUMAN
AMT,F8WF62_HUMAN
AMT,A0A1B0GU55_HUMAN
CD38,CD38_HUMAN
CD38,H0Y950_HUMAN
CERS1,CERS1_HUMAN
CERS1,Q5XG75_HUMAN
CERS1,M0R0T2_HUMAN
GSS,GSHB_HUMAN
GSS,A0A0S2Z4J7_HUMAN
GSS,A0A2R8Y430_HUMAN
GSS,A0A2R8Y4V9_HUMAN
GSS,A0A2R8Y2X9_HUMAN
GSS,A0A2R8Y7I7_HUMAN
GSS,A0A2R8YF34_HUMAN
GSS,A0A2R8Y6Q7_HUMAN
GSS,A0A2R8Y446_HUMAN
GSS,A0A2R8Y5T7_HUMAN
GSS,A0A2R8Y6Y6_HUMAN
GSS,A0A2R8Y2F2_HUMAN
GSS,A0A2R8Y790_HUMAN
IDO2,I23O2_HUMAN
IDO2,L8E9C5_HUMAN
PNMT,PNMT_HUMAN
PNMT,Q6FHD9_HUMAN
PNMT,A8MT87_HUMAN
PNMT,J3QRI3_HUMAN
ST3GAL5,SIAT9_HUMAN
ST3GAL5,A0A1W2PR24_HUMAN
ST3GAL5,A0A1W2PRT0_HUMAN
ST3GAL5,A0A1W2PPT1_HUMAN
ST3GAL5,A0A1W2PR69_HUMAN
ST3GAL5,A0A0S2Z4S6_HUMAN
ST3GAL5,A0A1W2PR43_HUMAN
ST3GAL5,A0A0S2Z4Q7_HUMAN
ST3GAL5,F8WEA8_HUMAN
ST3GAL5,A0A1W2PNR4_HUMAN
ST3GAL5,A0A1W2PQ01_HUMAN
ST3GAL5,A0A1W2PQQ6_HUMAN
ST3GAL5,A0A1W2PQM6_HUMAN
ST3GAL5,A0A1W2PP82_HUMAN
ST3GAL5,E7EPY0_HUMAN
ST3GAL5,A0A1X7SBT2_HUMAN
ST3GAL5,A0A1W2PQ08_HUMAN
ST3GAL5,A0A1W2PPQ6_HUMAN
ST3GAL5,A0A1W2PP52_HUMAN
ST3GAL5,A0A1W2PPB0_HUMAN
ST3GAL5,A0A1W2PPG4_HUMAN
ST3GAL5,A0A1W2PP90_HUMAN
ST3GAL5,A0A1W2PQB4_HUMAN
ST3GAL5,A0A1W2PQ40_HUMAN
ST3GAL5,A0A1W2PQR0_HUMAN
ST3GAL5,C9JYS9_HUMAN
ST3GAL5,A0A1W2PRY1_HUMAN
ST3GAL5,A0A1W2PRP8_HUMAN
ST3GAL5,A0A1W2PNV2_HUMAN
ST3GAL5,A0A1W2PQT6_HUMAN
ST3GAL5,A0A1W2PRD9_HUMAN
ST3GAL5,A0A1W2PRC6_HUMAN
ST3GAL5,A0A1W2PQH5_HUMAN
ST3GAL5,A0A1W2PQ22_HUMAN
ST3GAL5,A0A1W2PNZ0_HUMAN
ST3GAL5,A0A1W2PPF6_HUMAN
ST3GAL5,A0A1W2PR45_HUMAN
CHDH,CHDH_HUMAN
CHDH,C9J7D8_HUMAN
CHDH,C9JYW4_HUMAN
ASS1,ASSY_HUMAN
ASS1,Q5T6L4_HUMAN
ASS1,Q5T6L6_HUMAN
ASS1,A0A0S2Z3F1_HUMAN
ASS1,A0A0S2Z3B6_HUMAN
ASS1,A0A0S2Z3D8_HUMAN
ASS1,Q5T6L5_HUMAN
COASY,COASY_HUMAN
COASY,K7EPT0_HUMAN
COASY,K7EN91_HUMAN
COASY,K7EPC2_HUMAN
COASY,K7ES73_HUMAN
COASY,K7EP09_HUMAN
COASY,K7EQ60_HUMAN
COASY,K7ESK6_HUMAN
GAD1,DCE1_HUMAN
GAD1,Q8IVA8_HUMAN
GAD1,C9JN45_HUMAN
GAD1,A0A0S2Z3U2_HUMAN
GAD1,C9J6C9_HUMAN
GAD1,A0A0S2Z4D9_HUMAN
GAD1,C9JLZ7_HUMAN
GAD1,U3KQR2_HUMAN
GAD1,F8WD43_HUMAN
GAD1,C9JT43_HUMAN
GAD1,A0A0S2Z3V5_HUMAN
GNPDA2,GNPI2_HUMAN
GNPDA2,V9GYK3_HUMAN
GNPDA2,V9GYW0_HUMAN
NME7,NDK7_HUMAN
NME7,B4DXC8_HUMAN
NME7,E9PNU1_HUMAN
DBH,DOPO_HUMAN
DBH,Q5T382_HUMAN
ST8SIA1,SIA8A_HUMAN
ST8SIA1,Q86X71_HUMAN
ST8SIA1,H0YGV9_HUMAN
ST8SIA1,H0YFU1_HUMAN
ST8SIA1,F8WCS8_HUMAN
ST8SIA1,H0YG41_HUMAN
SUCLA2,SUCB1_HUMAN
SUCLA2,B7ZAF6_HUMAN
SUCLA2,A0A2R8YDQ9_HUMAN
SUCLA2,E5KS60_HUMAN
SUCLA2,E5KS55_HUMAN
SUCLA2,A0A0U1RQU7_HUMAN
SUCLA2,A0A0U1RQL1_HUMAN
SUCLA2,A0A2R8YF84_HUMAN
SUCLA2,A0A2R8Y5P6_HUMAN
SUCLA2,Q5T9Q5_HUMAN
SUCLA2,A0A2R8Y6Y7_HUMAN
SUCLA2,B4DRV2_HUMAN
SUCLA2,A0A0U1RRI1_HUMAN
SUCLA2,Q5T9Q8_HUMAN
SUCLA2,A0A0S2Z511_HUMAN
SUCLA2,A0A2R8Y5P4_HUMAN
SUCLA2,Q7Z503_HUMAN
SUCLA2,A0A2R8Y6E6_HUMAN
SUCLA2,A0A0U1RQF8_HUMAN
SI,SUIS_HUMAN
SI,F8WF21_HUMAN
B4GALT7,B4GT7_HUMAN
B4GALT7,H0Y9D6_HUMAN
